,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Attendance,HHW,AHW,HO,AO,Time
4385,E1,23/04/16,Fulham,Nott'm Forest,1.0,3.0,A,0.0,2.0,A,R Lewis,22.0,13.0,6.0,5.0,16.0,13.0,5.0,2.0,2.0,1.0,0.0,0.0,,,,,,
4386,E1,23/04/16,Huddersfield,Birmingham,1.0,1.0,D,0.0,0.0,D,D Webb,18.0,5.0,3.0,2.0,13.0,6.0,15.0,2.0,2.0,3.0,0.0,0.0,,,,,,
4387,E1,23/04/16,Hull,Leeds,2.0,2.0,D,2.0,1.0,H,I Williamson,21.0,5.0,6.0,4.0,10.0,9.0,10.0,3.0,3.0,2.0,0.0,0.0,,,,,,
4388,E1,23/04/16,Middlesbrough,Ipswich,0.0,0.0,D,0.0,0.0,D,D Bond,16.0,4.0,5.0,1.0,7.0,9.0,8.0,0.0,1.0,1.0,0.0,0.0,,,,,,
4389,E1,23/04/16,Milton Keynes Dons,Brentford,1.0,4.0,A,1.0,1.0,D,A Woolmer,9.0,18.0,4.0,6.0,12.0,11.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,
4390,E1,23/04/16,QPR,Reading,1.0,1.0,D,1.0,1.0,D,K Hill,18.0,20.0,7.0,4.0,6.0,3.0,7.0,7.0,0.0,1.0,0.0,0.0,,,,,,
4391,E1,23/04/16,Wolves,Rotherham,0.0,0.0,D,0.0,0.0,D,J Simpson,15.0,7.0,6.0,4.0,8.0,11.0,6.0,4.0,0.0,2.0,0.0,0.0,,,,,,
4392,E1,26/04/16,Hull,Brentford,2.0,0.0,H,2.0,0.0,H,D Bond,16.0,7.0,7.0,2.0,11.0,7.0,10.0,3.0,0.0,3.0,0.0,0.0,,,,,,
4393,E1,29/04/16,Birmingham,Middlesbrough,2.0,2.0,D,1.0,1.0,D,S Hooper,16.0,16.0,7.0,7.0,13.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,
4394,E1,30/04/16,Bolton,Hull,1.0,0.0,H,0.0,0.0,D,G Scott,10.0,12.0,4.0,3.0,6.0,12.0,3.0,11.0,2.0,2.0,0.0,0.0,,,,,,
4395,E1,30/04/16,Brentford,Fulham,3.0,0.0,H,3.0,0.0,H,M Haywood,20.0,12.0,11.0,2.0,10.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0,,,,,,
4396,E1,30/04/16,Bristol City,Huddersfield,4.0,0.0,H,1.0,0.0,H,F Graham,19.0,14.0,5.0,2.0,5.0,12.0,1.0,6.0,0.0,3.0,0.0,0.0,,,,,,
4397,E1,30/04/16,Ipswich,Milton Keynes Dons,3.0,2.0,H,1.0,1.0,D,K Stroud,17.0,7.0,5.0,3.0,16.0,10.0,6.0,2.0,1.0,1.0,0.0,0.0,,,,,,
4398,E1,30/04/16,Leeds,Charlton,1.0,2.0,A,0.0,1.0,A,K Hill,25.0,8.0,5.0,2.0,9.0,15.0,9.0,4.0,0.0,2.0,0.0,0.0,,,,,,
4399,E1,30/04/16,Nott'm Forest,Wolves,1.0,1.0,D,0.0,0.0,D,I Williamson,15.0,11.0,2.0,2.0,12.0,8.0,6.0,7.0,3.0,0.0,0.0,0.0,,,,,,
4400,E1,30/04/16,Reading,Preston,1.0,2.0,A,0.0,0.0,D,D Deadman,16.0,20.0,4.0,8.0,6.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,
4401,E1,30/04/16,Rotherham,Blackburn,0.0,1.0,A,0.0,1.0,A,S Martin,16.0,12.0,5.0,6.0,11.0,11.0,3.0,5.0,0.0,0.0,0.0,0.0,,,,,,
4402,E1,30/04/16,Sheffield Weds,Cardiff,3.0,0.0,H,0.0,0.0,D,P Tierney,17.0,9.0,5.0,2.0,6.0,11.0,6.0,3.0,1.0,3.0,0.0,0.0,,,,,,
4403,E1,02/05/16,Brighton,Derby,1.0,1.0,D,0.0,0.0,D,R Madley,16.0,8.0,4.0,5.0,11.0,16.0,11.0,7.0,0.0,3.0,1.0,0.0,,,,,,
4404,E1,02/05/16,Burnley,QPR,1.0,0.0,H,0.0,0.0,D,J Moss,7.0,11.0,2.0,6.0,13.0,15.0,3.0,5.0,0.0,2.0,0.0,0.0,,,,,,
4405,E1,07/05/16,Blackburn,Reading,3.0,1.0,H,2.0,1.0,H,A Madley,16.0,5.0,5.0,2.0,8.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,,
4406,E1,07/05/16,Cardiff,Birmingham,1.0,1.0,D,1.0,1.0,D,P Bankes,14.0,14.0,6.0,6.0,16.0,7.0,5.0,5.0,4.0,2.0,0.0,0.0,,,,,,
4407,E1,07/05/16,Charlton,Burnley,0.0,3.0,A,0.0,1.0,A,R East,15.0,14.0,7.0,4.0,7.0,7.0,7.0,4.0,1.0,1.0,0.0,0.0,,,,,,
4408,E1,07/05/16,Derby,Ipswich,0.0,1.0,A,0.0,1.0,A,T Robinson,19.0,8.0,4.0,4.0,8.0,16.0,7.0,4.0,2.0,2.0,0.0,0.0,,,,,,
4409,E1,07/05/16,Fulham,Bolton,1.0,0.0,H,0.0,0.0,D,O Langford,26.0,7.0,8.0,0.0,8.0,5.0,12.0,4.0,0.0,0.0,0.0,0.0,,,,,,
4410,E1,07/05/16,Huddersfield,Brentford,1.0,5.0,A,0.0,1.0,A,D Whitestone,8.0,12.0,2.0,8.0,15.0,11.0,2.0,2.0,1.0,3.0,0.0,0.0,,,,,,
4411,E1,07/05/16,Hull,Rotherham,5.0,1.0,H,4.0,1.0,H,S Duncan,26.0,11.0,12.0,4.0,10.0,11.0,11.0,3.0,0.0,1.0,0.0,0.0,,,,,,
4412,E1,07/05/16,Middlesbrough,Brighton,1.0,1.0,D,1.0,0.0,H,M Dean,13.0,7.0,5.0,1.0,13.0,16.0,4.0,4.0,0.0,3.0,0.0,1.0,,,,,,
4413,E1,07/05/16,Milton Keynes Dons,Nott'm Forest,1.0,2.0,A,1.0,1.0,D,S Martin,20.0,10.0,4.0,5.0,10.0,12.0,7.0,5.0,0.0,1.0,0.0,1.0,,,,,,
4414,E1,07/05/16,Preston,Leeds,1.0,1.0,D,0.0,0.0,D,B Malone,16.0,10.0,5.0,2.0,10.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,,
4415,E1,07/05/16,QPR,Bristol City,1.0,0.0,H,0.0,0.0,D,J Simpson,17.0,17.0,6.0,2.0,12.0,12.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,,
4416,E1,07/05/16,Wolves,Sheffield Weds,2.0,1.0,H,2.0,0.0,H,D Bond,7.0,15.0,1.0,3.0,13.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,,,,,,
4417,E1,02/08/2019,Luton,Middlesbrough,3.0,3.0,D,2.0,2.0,D,O Langford,12.0,17.0,4.0,8.0,14.0,20.0,8.0,11.0,2.0,2.0,0.0,0.0,,,,,,19:45
4418,E1,03/08/2019,Barnsley,Fulham,1.0,0.0,H,1.0,0.0,H,A Davies,17.0,15.0,4.0,4.0,16.0,14.0,7.0,5.0,3.0,1.0,0.0,0.0,,,,,,15:00
4419,E1,03/08/2019,Blackburn,Charlton,1.0,2.0,A,0.0,1.0,A,A Woolmer,14.0,9.0,2.0,5.0,15.0,13.0,12.0,2.0,0.0,3.0,0.0,0.0,,,,,,15:00
4420,E1,03/08/2019,Brentford,Birmingham,0.0,1.0,A,0.0,1.0,A,G Ward,15.0,1.0,3.0,1.0,10.0,12.0,6.0,2.0,1.0,3.0,0.0,0.0,,,,,,15:00
4421,E1,03/08/2019,Millwall,Preston,1.0,0.0,H,1.0,0.0,H,S Martin,8.0,5.0,3.0,0.0,11.0,18.0,8.0,7.0,2.0,3.0,0.0,0.0,,,,,,15:00
4422,E1,03/08/2019,Reading,Sheffield Weds,1.0,3.0,A,0.0,1.0,A,J Linington,13.0,13.0,4.0,5.0,12.0,15.0,7.0,3.0,0.0,3.0,0.0,1.0,,,,,,15:00
4423,E1,03/08/2019,Stoke,QPR,1.0,2.0,A,0.0,1.0,A,D Bond,13.0,5.0,1.0,3.0,18.0,14.0,7.0,0.0,1.0,3.0,0.0,0.0,,,,,,15:00
4424,E1,03/08/2019,Swansea,Hull,2.0,1.0,H,0.0,1.0,A,J Brooks,19.0,12.0,8.0,4.0,9.0,10.0,10.0,4.0,2.0,2.0,0.0,0.0,,,,,,15:00
4425,E1,03/08/2019,Wigan,Cardiff,3.0,2.0,H,0.0,1.0,A,D Webb,12.0,13.0,4.0,4.0,9.0,15.0,6.0,6.0,2.0,4.0,0.0,0.0,,,,,,15:00
4426,E1,03/08/2019,Nott'm Forest,West Brom,1.0,2.0,A,1.0,2.0,A,D England,15.0,12.0,4.0,3.0,8.0,6.0,9.0,5.0,0.0,1.0,0.0,0.0,,,,,,17:30
4427,E1,04/08/2019,Bristol City,Leeds,1.0,3.0,A,0.0,1.0,A,T Robinson,13.0,18.0,3.0,4.0,8.0,12.0,4.0,6.0,3.0,2.0,0.0,0.0,,,,,,16:30
4428,E1,05/08/2019,Huddersfield,Derby,1.0,2.0,A,1.0,2.0,A,G Eltringham,14.0,11.0,2.0,3.0,18.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,19:45
4429,E1,10/08/2019,Leeds,Nott'm Forest,1.0,1.0,D,0.0,0.0,D,R Jones,14.0,6.0,4.0,1.0,12.0,12.0,10.0,3.0,2.0,2.0,0.0,0.0,,,,,,12:30
4430,E1,10/08/2019,Birmingham,Bristol City,1.0,1.0,D,0.0,0.0,D,O Langford,12.0,8.0,3.0,5.0,6.0,11.0,5.0,8.0,2.0,3.0,0.0,0.0,,,,,,15:00
4431,E1,10/08/2019,Cardiff,Luton,2.0,1.0,H,0.0,0.0,D,D Bond,16.0,8.0,4.0,2.0,13.0,11.0,3.0,3.0,2.0,2.0,0.0,0.0,,,,,,15:00
4432,E1,10/08/2019,Charlton,Stoke,3.0,1.0,H,1.0,1.0,D,S Hooper,5.0,12.0,3.0,3.0,10.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,,,15:00
4433,E1,10/08/2019,Derby,Swansea,0.0,0.0,D,0.0,0.0,D,J Gillett,17.0,13.0,3.0,3.0,8.0,14.0,8.0,3.0,2.0,1.0,0.0,0.0,,,,,,15:00
4434,E1,10/08/2019,Fulham,Blackburn,2.0,0.0,H,1.0,0.0,H,K Stroud,12.0,9.0,2.0,0.0,9.0,15.0,5.0,5.0,0.0,2.0,0.0,0.0,,,,,,15:00
4435,E1,10/08/2019,Hull,Reading,2.0,1.0,H,2.0,0.0,H,M Donohue,14.0,13.0,5.0,4.0,23.0,12.0,5.0,7.0,2.0,2.0,0.0,0.0,,,,,,15:00
4436,E1,10/08/2019,Middlesbrough,Brentford,0.0,1.0,A,0.0,0.0,D,S Martin,14.0,9.0,5.0,2.0,10.0,17.0,7.0,3.0,0.0,1.0,0.0,0.0,,,,,,15:00
4437,E1,10/08/2019,Preston,Wigan,3.0,0.0,H,2.0,0.0,H,J Simpson,16.0,11.0,5.0,6.0,13.0,18.0,8.0,7.0,1.0,2.0,0.0,0.0,,,,,,15:00
4438,E1,10/08/2019,QPR,Huddersfield,1.0,1.0,D,0.0,0.0,D,D Whitestone,17.0,6.0,5.0,4.0,14.0,20.0,7.0,0.0,2.0,5.0,0.0,0.0,,,,,,15:00
4439,E1,10/08/2019,Sheffield Weds,Barnsley,2.0,0.0,H,1.0,0.0,H,T Harrington,16.0,11.0,7.0,3.0,10.0,22.0,6.0,4.0,1.0,1.0,0.0,0.0,,,,,,15:00
4440,E1,10/08/2019,West Brom,Millwall,1.0,1.0,D,0.0,0.0,D,D Webb,10.0,9.0,4.0,2.0,17.0,15.0,8.0,1.0,1.0,2.0,0.0,0.0,,,,,,15:00
4441,E1,16/08/2019,Huddersfield,Fulham,1.0,2.0,A,0.0,0.0,D,J Linington,6.0,17.0,1.0,8.0,13.0,14.0,5.0,5.0,2.0,2.0,0.0,0.0,,,,,,19:45
4442,E1,17/08/2019,Barnsley,Charlton,2.0,2.0,D,1.0,1.0,D,M Donohue,13.0,12.0,3.0,5.0,15.0,21.0,4.0,2.0,4.0,3.0,0.0,0.0,,,,,,15:00
4443,E1,17/08/2019,Blackburn,Middlesbrough,1.0,0.0,H,1.0,0.0,H,J Gillett,14.0,9.0,3.0,2.0,16.0,11.0,9.0,2.0,5.0,3.0,0.0,0.0,,,,,,15:00
4444,E1,17/08/2019,Brentford,Hull,1.0,1.0,D,0.0,0.0,D,D England,15.0,20.0,4.0,4.0,18.0,11.0,5.0,4.0,1.0,1.0,0.0,0.0,,,,,,15:00
4445,E1,17/08/2019,Bristol City,QPR,2.0,0.0,H,1.0,0.0,H,R Jones,9.0,15.0,3.0,2.0,11.0,11.0,3.0,6.0,2.0,2.0,0.0,0.0,,,,,,15:00
4446,E1,17/08/2019,Luton,West Brom,1.0,2.0,A,1.0,0.0,H,A Woolmer,8.0,24.0,4.0,3.0,10.0,6.0,4.0,8.0,2.0,0.0,0.0,0.0,,,,,,15:00
4447,E1,17/08/2019,Millwall,Sheffield Weds,1.0,0.0,H,1.0,0.0,H,G Ward,3.0,21.0,2.0,9.0,6.0,16.0,6.0,4.0,1.0,1.0,1.0,0.0,,,,,,15:00
4448,E1,17/08/2019,Nott'm Forest,Birmingham,3.0,0.0,H,2.0,0.0,H,T Harrington,14.0,9.0,5.0,2.0,8.0,10.0,3.0,6.0,0.0,2.0,0.0,0.0,,,,,,15:00
4449,E1,17/08/2019,Stoke,Derby,2.0,2.0,D,1.0,1.0,D,T Robinson,19.0,8.0,5.0,6.0,13.0,17.0,10.0,5.0,3.0,3.0,0.0,0.0,,,,,,15:00
4450,E1,17/08/2019,Swansea,Preston,3.0,2.0,H,1.0,1.0,D,D Whitestone,13.0,17.0,4.0,5.0,12.0,10.0,4.0,9.0,0.0,1.0,0.0,0.0,,,,,,15:00
4451,E1,17/08/2019,Wigan,Leeds,0.0,2.0,A,0.0,1.0,A,A Madley,6.0,20.0,2.0,6.0,17.0,19.0,6.0,6.0,3.0,2.0,1.0,0.0,,,,,,15:00
4452,E1,18/08/2019,Reading,Cardiff,3.0,0.0,H,2.0,0.0,H,A Davies,14.0,14.0,6.0,7.0,6.0,13.0,4.0,2.0,1.0,2.0,0.0,0.0,,,,,,12:00
4453,E1,20/08/2019,Birmingham,Barnsley,2.0,0.0,H,0.0,0.0,D,G Eltringham,14.0,6.0,6.0,1.0,13.0,11.0,4.0,7.0,1.0,1.0,0.0,0.0,,,,,,19:45
4454,E1,20/08/2019,Derby,Bristol City,1.0,2.0,A,0.0,2.0,A,S Martin,18.0,8.0,4.0,3.0,12.0,8.0,9.0,0.0,2.0,1.0,0.0,0.0,,,,,,19:45
4455,E1,20/08/2019,Hull,Blackburn,0.0,1.0,A,0.0,0.0,D,J Simpson,12.0,13.0,1.0,5.0,19.0,5.0,1.0,8.0,4.0,1.0,0.0,0.0,,,,,,19:45
4456,E1,20/08/2019,Middlesbrough,Wigan,1.0,0.0,H,1.0,0.0,H,K Stroud,13.0,11.0,3.0,1.0,17.0,11.0,3.0,5.0,2.0,2.0,0.0,0.0,,,,,,19:45
4457,E1,20/08/2019,Sheffield Weds,Luton,1.0,0.0,H,0.0,0.0,D,D Webb,9.0,10.0,3.0,2.0,21.0,3.0,3.0,8.0,2.0,1.0,0.0,0.0,,,,,,19:45
4458,E1,21/08/2019,Cardiff,Huddersfield,2.0,1.0,H,1.0,0.0,H,J Gillett,24.0,8.0,6.0,3.0,15.0,12.0,8.0,2.0,1.0,1.0,0.0,0.0,,,,,,19:45
4459,E1,21/08/2019,Charlton,Nott'm Forest,1.0,1.0,D,1.0,0.0,H,O Langford,8.0,14.0,3.0,3.0,9.0,19.0,7.0,1.0,3.0,3.0,0.0,0.0,,,,,,19:45
4460,E1,21/08/2019,Fulham,Millwall,4.0,0.0,H,2.0,0.0,H,D Bond,11.0,7.0,7.0,1.0,11.0,11.0,8.0,1.0,2.0,1.0,0.0,0.0,,,,,,19:45
4461,E1,21/08/2019,Leeds,Brentford,1.0,0.0,H,0.0,0.0,D,A Davies,11.0,5.0,4.0,1.0,8.0,13.0,8.0,4.0,2.0,1.0,0.0,0.0,,,,,,19:45
4462,E1,21/08/2019,Preston,Stoke,3.0,1.0,H,2.0,0.0,H,J Brooks,8.0,8.0,5.0,2.0,16.0,6.0,0.0,4.0,2.0,2.0,0.0,0.0,,,,,,19:45
4463,E1,21/08/2019,QPR,Swansea,1.0,3.0,A,0.0,1.0,A,P Tierney,22.0,10.0,3.0,5.0,10.0,13.0,7.0,2.0,2.0,3.0,0.0,0.0,,,,,,19:45
4464,E1,21/08/2019,West Brom,Reading,1.0,1.0,D,0.0,0.0,D,P Bankes,20.0,10.0,4.0,5.0,9.0,11.0,11.0,5.0,2.0,2.0,0.0,0.0,,,,,,20:00
4465,E1,24/08/2019,Derby,West Brom,1.0,1.0,D,1.0,0.0,H,G Ward,11.0,13.0,4.0,4.0,12.0,18.0,6.0,6.0,1.0,1.0,0.0,0.0,,,,,,12:30
4466,E1,24/08/2019,Barnsley,Luton,1.0,3.0,A,0.0,3.0,A,S Martin,17.0,16.0,5.0,7.0,17.0,12.0,8.0,8.0,3.0,1.0,0.0,0.0,,,,,,15:00
4467,E1,24/08/2019,Blackburn,Cardiff,0.0,0.0,D,0.0,0.0,D,D Coote,9.0,13.0,2.0,3.0,9.0,14.0,9.0,4.0,1.0,3.0,0.0,0.0,,,,,,15:00
4468,E1,24/08/2019,Charlton,Brentford,1.0,0.0,H,1.0,0.0,H,T Robinson,3.0,22.0,1.0,4.0,12.0,10.0,2.0,14.0,1.0,3.0,0.0,0.0,,,,,,15:00
4469,E1,24/08/2019,Fulham,Nott'm Forest,1.0,2.0,A,0.0,1.0,A,P Bankes,20.0,11.0,6.0,3.0,8.0,11.0,13.0,1.0,2.0,4.0,0.0,0.0,,,,,,15:00
4470,E1,24/08/2019,Huddersfield,Reading,0.0,2.0,A,0.0,0.0,D,T Harrington,10.0,11.0,2.0,4.0,8.0,18.0,8.0,3.0,1.0,1.0,0.0,0.0,,,,,,15:00
4471,E1,24/08/2019,Hull,Bristol City,1.0,3.0,A,1.0,1.0,D,D Whitestone,16.0,10.0,6.0,4.0,11.0,13.0,9.0,6.0,0.0,3.0,0.0,0.0,,,,,,15:00
4472,E1,24/08/2019,Middlesbrough,Millwall,1.0,1.0,D,0.0,0.0,D,J Brooks,11.0,12.0,2.0,4.0,13.0,10.0,6.0,7.0,0.0,2.0,0.0,0.0,,,,,,15:00
4473,E1,24/08/2019,Preston,Sheffield Weds,2.0,1.0,H,1.0,0.0,H,R Jones,8.0,11.0,4.0,3.0,10.0,16.0,9.0,7.0,0.0,3.0,0.0,0.0,,,,,,15:00
4474,E1,24/08/2019,QPR,Wigan,3.0,1.0,H,0.0,1.0,A,M Donohue,20.0,9.0,5.0,3.0,13.0,16.0,3.0,5.0,2.0,4.0,0.0,0.0,,,,,,15:00
4475,E1,24/08/2019,Stoke,Leeds,0.0,3.0,A,0.0,1.0,A,D England,7.0,21.0,2.0,10.0,9.0,11.0,4.0,4.0,0.0,2.0,0.0,0.0,,,,,,15:00
4476,E1,25/08/2019,Swansea,Birmingham,3.0,0.0,H,0.0,0.0,D,A Woolmer,12.0,4.0,6.0,0.0,8.0,13.0,5.0,1.0,1.0,5.0,0.0,0.0,,,,,,12:00
4477,E1,30/08/2019,Cardiff,Fulham,1.0,1.0,D,1.0,1.0,D,T Robinson,9.0,11.0,2.0,4.0,16.0,8.0,4.0,3.0,1.0,3.0,0.0,1.0,,,,,,19:45
4478,E1,31/08/2019,Bristol City,Middlesbrough,2.0,2.0,D,1.0,0.0,H,L Mason,18.0,22.0,5.0,6.0,13.0,11.0,6.0,10.0,1.0,1.0,0.0,0.0,,,,,,12:30
4479,E1,31/08/2019,Birmingham,Stoke,2.0,1.0,H,0.0,0.0,D,J Linington,12.0,7.0,4.0,3.0,24.0,12.0,1.0,3.0,2.0,1.0,0.0,0.0,,,,,,15:00
4480,E1,31/08/2019,Brentford,Derby,3.0,0.0,H,3.0,0.0,H,D Webb,22.0,5.0,8.0,0.0,12.0,13.0,6.0,3.0,0.0,2.0,0.0,0.0,,,,,,15:00
4481,E1,31/08/2019,Leeds,Swansea,0.0,1.0,A,0.0,0.0,D,D Bond,21.0,7.0,3.0,2.0,15.0,10.0,6.0,5.0,2.0,2.0,0.0,0.0,,,,,,15:00
4482,E1,31/08/2019,Luton,Huddersfield,2.0,1.0,H,0.0,0.0,D,A Davies,13.0,13.0,4.0,3.0,18.0,14.0,6.0,9.0,2.0,2.0,0.0,0.0,,,,,,15:00
4483,E1,31/08/2019,Millwall,Hull,1.0,1.0,D,1.0,1.0,D,O Langford,13.0,7.0,5.0,3.0,10.0,14.0,11.0,5.0,2.0,4.0,0.0,1.0,,,,,,15:00
4484,E1,31/08/2019,Nott'm Forest,Preston,1.0,1.0,D,0.0,1.0,A,G Eltringham,10.0,12.0,2.0,5.0,11.0,7.0,5.0,0.0,4.0,1.0,0.0,0.0,,,,,,15:00
4485,E1,31/08/2019,Reading,Charlton,0.0,2.0,A,0.0,0.0,D,J Gillett,19.0,14.0,3.0,5.0,14.0,14.0,8.0,4.0,1.0,3.0,0.0,0.0,,,,,,15:00
4486,E1,31/08/2019,Sheffield Weds,QPR,1.0,2.0,A,1.0,0.0,H,J Brooks,7.0,11.0,2.0,5.0,22.0,13.0,1.0,6.0,4.0,3.0,0.0,0.0,,,,,,15:00
4487,E1,31/08/2019,West Brom,Blackburn,3.0,2.0,H,3.0,2.0,H,T Harrington,21.0,7.0,8.0,4.0,15.0,16.0,7.0,3.0,2.0,2.0,0.0,0.0,,,,,,15:00
4488,E1,31/08/2019,Wigan,Barnsley,0.0,0.0,D,0.0,0.0,D,A Woolmer,12.0,13.0,4.0,3.0,12.0,18.0,6.0,7.0,1.0,4.0,0.0,1.0,,,,,,15:00
4489,E1,13/09/2019,Derby,Cardiff,1.0,1.0,D,1.0,1.0,D,D England,13.0,13.0,5.0,4.0,13.0,10.0,6.0,4.0,2.0,2.0,0.0,0.0,,,,,,19:45
4490,E1,14/09/2019,Fulham,West Brom,1.0,1.0,D,0.0,0.0,D,D Webb,17.0,9.0,6.0,3.0,13.0,10.0,13.0,3.0,2.0,1.0,0.0,0.0,,,,,,12:30
4491,E1,14/09/2019,Blackburn,Millwall,2.0,0.0,H,1.0,0.0,H,D Whitestone,14.0,14.0,8.0,3.0,10.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,,,,,,15:00
4492,E1,14/09/2019,Charlton,Birmingham,0.0,1.0,A,0.0,0.0,D,M Donohue,12.0,11.0,3.0,6.0,7.0,18.0,2.0,4.0,1.0,3.0,0.0,0.0,,,,,,15:00
4493,E1,14/09/2019,Hull,Wigan,2.0,2.0,D,2.0,1.0,H,G Ward,16.0,10.0,3.0,3.0,15.0,16.0,7.0,5.0,2.0,6.0,0.0,0.0,,,,,,15:00
4494,E1,14/09/2019,Middlesbrough,Reading,1.0,0.0,H,0.0,0.0,D,R Jones,10.0,18.0,2.0,7.0,12.0,17.0,5.0,10.0,0.0,3.0,0.0,0.0,,,,,,15:00
4495,E1,14/09/2019,Preston,Brentford,2.0,0.0,H,1.0,0.0,H,D Coote,4.0,8.0,2.0,2.0,12.0,16.0,5.0,11.0,2.0,1.0,0.0,0.0,,,,,,15:00
4496,E1,14/09/2019,QPR,Luton,3.0,2.0,H,3.0,1.0,H,J Simpson,18.0,14.0,3.0,3.0,15.0,15.0,4.0,5.0,2.0,1.0,0.0,0.0,,,,,,15:00
4497,E1,14/09/2019,Stoke,Bristol City,1.0,2.0,A,1.0,0.0,H,G Eltringham,12.0,12.0,4.0,3.0,13.0,12.0,6.0,7.0,2.0,3.0,1.0,0.0,,,,,,15:00
4498,E1,14/09/2019,Swansea,Nott'm Forest,0.0,1.0,A,0.0,0.0,D,J Linington,9.0,14.0,1.0,2.0,7.0,17.0,5.0,4.0,2.0,1.0,0.0,0.0,,,,,,15:00
4499,E1,15/09/2019,Huddersfield,Sheffield Weds,0.0,2.0,A,0.0,1.0,A,S Hooper,9.0,13.0,6.0,4.0,8.0,14.0,3.0,3.0,2.0,3.0,0.0,0.0,,,,,,12:00
4500,E1,15/09/2019,Barnsley,Leeds,0.0,2.0,A,0.0,0.0,D,K Stroud,17.0,21.0,6.0,7.0,11.0,11.0,5.0,9.0,1.0,0.0,0.0,0.0,,,,,,12:30
4501,E1,21/09/2019,Leeds,Derby,1.0,1.0,D,1.0,0.0,H,O Langford,13.0,4.0,5.0,1.0,8.0,12.0,8.0,3.0,0.0,4.0,0.0,0.0,,,,,,12:30
4502,E1,21/09/2019,Birmingham,Preston,0.0,1.0,A,0.0,1.0,A,S Martin,7.0,4.0,2.0,3.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,15:00
4503,E1,21/09/2019,Brentford,Stoke,0.0,0.0,D,0.0,0.0,D,A Woolmer,12.0,11.0,2.0,4.0,13.0,6.0,4.0,5.0,1.0,2.0,0.0,0.0,,,,,,15:00
4504,E1,21/09/2019,Bristol City,Swansea,0.0,0.0,D,0.0,0.0,D,T Harrington,11.0,15.0,2.0,2.0,8.0,10.0,2.0,7.0,1.0,1.0,0.0,1.0,,,,,,15:00
4505,E1,21/09/2019,Cardiff,Middlesbrough,1.0,0.0,H,1.0,0.0,H,D Bond,9.0,11.0,1.0,0.0,10.0,12.0,3.0,8.0,1.0,2.0,0.0,0.0,,,,,,15:00
4506,E1,21/09/2019,Luton,Hull,0.0,3.0,A,0.0,0.0,D,A Madley,6.0,14.0,2.0,4.0,7.0,17.0,5.0,4.0,0.0,2.0,0.0,0.0,,,,,,15:00
4507,E1,21/09/2019,Millwall,QPR,1.0,2.0,A,0.0,0.0,D,P Bankes,13.0,14.0,5.0,3.0,8.0,8.0,6.0,3.0,2.0,3.0,0.0,0.0,,,,,,15:00
4508,E1,21/09/2019,Nott'm Forest,Barnsley,1.0,0.0,H,0.0,0.0,D,J Gillett,11.0,13.0,1.0,5.0,6.0,10.0,8.0,10.0,2.0,3.0,0.0,0.0,,,,,,15:00
4509,E1,21/09/2019,Reading,Blackburn,1.0,2.0,A,0.0,1.0,A,M Donohue,16.0,9.0,3.0,5.0,14.0,14.0,3.0,3.0,2.0,2.0,0.0,0.0,,,,,,15:00
4510,E1,21/09/2019,Sheffield Weds,Fulham,1.0,1.0,D,0.0,1.0,A,G Eltringham,12.0,9.0,5.0,2.0,15.0,11.0,2.0,5.0,2.0,1.0,0.0,0.0,,,,,,15:00
4511,E1,21/09/2019,Wigan,Charlton,2.0,0.0,H,1.0,0.0,H,A Davies,17.0,13.0,4.0,3.0,16.0,13.0,9.0,5.0,1.0,1.0,0.0,0.0,,,,,,15:00
4512,E1,22/09/2019,West Brom,Huddersfield,4.0,2.0,H,1.0,2.0,A,T Robinson,17.0,5.0,7.0,2.0,13.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,,,,,,12:00
4513,E1,27/09/2019,Fulham,Wigan,2.0,0.0,H,0.0,0.0,D,D Whitestone,21.0,5.0,6.0,0.0,14.0,16.0,7.0,4.0,2.0,3.0,0.0,0.0,,,,,,19:45
4514,E1,27/09/2019,Stoke,Nott'm Forest,2.0,3.0,A,1.0,1.0,D,A Madley,23.0,6.0,8.0,4.0,9.0,16.0,9.0,3.0,0.0,4.0,0.0,0.0,,,,,,20:00
4515,E1,28/09/2019,QPR,West Brom,0.0,2.0,A,0.0,0.0,D,G Eltringham,5.0,15.0,0.0,7.0,21.0,10.0,4.0,6.0,1.0,2.0,1.0,0.0,,,,,,12:30
